Supplier Name,Zip Code,Department,Amount
RUPPERT LANDSCAPE INC,20882,Transportation,6622.32
RUPPERT LANDSCAPE INC,21704,Community Engagement Cluster,10602.52
RUSTLER CONSTRUCTION INC,20772,Not Defined,-44369.92
RUSTLER CONSTRUCTION INC,20772,Transportation,914736.06
RUTHERFORD WINE COMPANY,94574,Liquor Control,75592.00
S & E PAPER INC DBA NATIONAL SUPPLY COMPANY,20705,Correction and Rehabilitation,97120.70
S & S TIRE SERVICE INC,20879,Fire and Rescue Service,71350.87
S & S TIRE SERVICE INC,21705,Fire and Rescue Service,3119.16
S & S WORLDWIDE,06141,Recreation,58018.52
S&S AUTO PERFORMANCE INC,21401,Not Defined,29305.87
S&S TIRE SERVICE INC,20879,Fire and Rescue Service,182491.60
S&S TIRE SERVICE INC,21705,Fire and Rescue Service,2063.14
S&S TIRE SERVICE INC,21705,Not Defined,750.00
SABRA WANG & ASSOCIATES,21227,Transportation,242794.88
SADANAND HOME,20904,Health and Human Services,39441.00
SAFETY LEAGUE INC DBA ATLANTIC TACTICAL,17070,Emergency Management and Homeland Security,2334.00
SAFETY LEAGUE INC DBA ATLANTIC TACTICAL,17070,Fire and Rescue Service,1167.00
SAFETY LEAGUE INC DBA ATLANTIC TACTICAL,17070,Police,486162.99
SAFETY LEAGUE INC DBA ATLANTIC TACTICAL,17070,Sheriff,83649.90
SAFEWARE INC,21264,Environmental Protection,2129.86
SAFEWARE INC,21264,Fire and Rescue Service,19147.02
SAFEWARE INC,21264,Not Defined,21710.44
SAFEWARE INC,21264,Transportation,275.27
SAIC ENERGY ENVIRONMENT & INFRASTRUCTURE LLC,15251,Environmental Protection,26231.16
SALLY DIMSDALE,20901,Recreation,42835.85
SANDER GENSER,20854,Health and Human Services,106770.00
SANDRA PEYSER,21208,Health and Human Services,31922.00
SANDS CAPITAL MANAGEMENT LLC,22209,Non-Departmental Accounts,226890.19
SANDY SPRING VOL FIRE DEP,20860,Fire and Rescue Service,135228.82
SANGLIER SELECTIONS LLC,60302,Liquor Control,68280.55
SANOFI PASTEUR INC,60693,Health and Human Services,116871.01
SANOFI PASTEUR INC,60693,Human Resources,34175.75
SANOLITE CORP,07207,Correction and Rehabilitation,42972.67
SARA T HARRIS,20886,Board of Elections,38782.45
SARAH WHITE,21401,Human Resources,75000.00
SAS INSTITUTE INC,30384,Technology Services,106330.00
SAUL SUBSIDIARY I LTD,21264,Liquor Control,223766.57
SAZERAC CO,60675,Liquor Control,627663.76
SAZERAC CO,60677,Liquor Control,56786.42
SAZERAC NORTH AMERICA INC,60677,Liquor Control,1380126.79
SCHEER PARTNERS INC,20850,Economic Development,85000.00
SCHMIDT BAKING COMPANY,02241,Correction and Rehabilitation,130903.30
SCHMITT SOHNE INC,21108,Liquor Control,136171.18
SCHRODER INVESTMENT MANAGEMENT NORTH AMERICA INC,10022,Non-Departmental Accounts,802577.25
SCHUG CARNEROS ESTATE WINERY,95476,Liquor Control,65490.70
SECOND CHANCE WILDLIFE CENTER INC,20879,Police,58000.00
SECOND GENESIS,20910,Health and Human Services,58600.00
SEEC INC,20910,Health and Human Services,422074.37
"SEFAC, INC.",21230,Fire and Rescue Service,2082.85
"SEFAC, INC.",21237,Fire and Rescue Service,27160.64
SENECA CENTER II LLC,20814,Non-Departmental Accounts,840587.07
SERCO INC,20190,Transportation,2062905.09
SEROTTE ROCKMAN WESCOTT,21204,Sheriff,37915.00
SFS LLC,35203,Not Defined,36126.18
SHADY GROVE ADVENTIST,20850,Health and Human Services,215961.08
SHADY GROVE ADVENTIST,20850,Not Defined,33884.61
SHADY GROVE ADVENTIST,21264,Health and Human Services,114229.56
SHADY GROVE ADVENTIST,21264,Restricted Donations,759.84
"SHADY GROVE RADIOLOGICAL CONSULTANTS, PA",20876,Health and Human Services,701.00
"SHADY GROVE RADIOLOGICAL CONSULTANTS, PA",21264,Correction and Rehabilitation,47833.10
"SHADY GROVE RADIOLOGICAL CONSULTANTS, PA",21264,Health and Human Services,44312.00
"SHADY GROVE RADIOLOGICAL CONSULTANTS, PA",21297,Correction and Rehabilitation,498.52
"SHADY GROVE RADIOLOGICAL CONSULTANTS, PA",24264,Restricted Donations,35.00
SHANNON-BAUM SIGNS INC,21784,Circuit Court,270.00
SHANNON-BAUM SIGNS INC,21784,Fire and Rescue Service,1477.50
SHANNON-BAUM SIGNS INC,21784,Not Defined,17030.00
SHANNON-BAUM SIGNS INC,21784,Transportation,115541.73
SHAPIRO & DUNCAN INC,20850,General Services,143609.01
SHAPIRO & DUNCAN INC,20850,Not Defined,594117.88
SHARP & CO INC,20850,Transportation,212128.40
SHEEHY FORD OF RICHMOND,23235,General Services,195660.70
SHERI M BOND DBA AB&B TERMITE AND PEST CONTROL,20910,Fire and Rescue Service,13145.00
SHERI M BOND DBA AB&B TERMITE AND PEST CONTROL,20910,General Services,25199.00
SHERI M BOND DBA AB&B TERMITE AND PEST CONTROL,21666,Fire and Rescue Service,90.00
SHERI M BOND DBA AB&B TERMITE AND PEST CONTROL,21666,General Services,1700.00
SHERI M BOND DBA AB&B TERMITE AND PEST CONTROL,21666,Health and Human Services,3100.00
SHERI M BOND DBA AB&B TERMITE AND PEST CONTROL,21666,Transportation,10700.00
SHI INTERNATIONAL CORP,75395,Circuit Court,110974.95
SHI INTERNATIONAL CORP,75395,Emergency Management and Homeland Security,146161.50
SHI INTERNATIONAL CORP,75395,Health and Human Services,115737.42
SHI INTERNATIONAL CORP,75395,Non-Departmental Accounts,404663.51
SHPS HUMAN RESOURCE SOLUTIONS INC,40222,Human Resources,428904.96
SHPS HUMAN RESOURCE SOLUTIONS INC,40222,Not Defined,138537.19
SHPS HUMAN RESOURCE SOLUTIONS INC,40299,Human Resources,68692.12
SHPS HUMAN RESOURCE SOLUTIONS INC,40299,Not Defined,50759.82
SIDNEY-FRANK IMPORTING CO,10801,Liquor Control,470002.71
SIEMENS HEALTHCARE,75312,Correction and Rehabilitation,43412.20
SIEMENS HEALTHCARE,75312,Health and Human Services,190519.96
SIEMENS INDUSTRY INC,60132,General Services,3510.60
SIEMENS INDUSTRY INC,78754,Transportation,2009731.26
SIERRA NEVADA BREWING CO,95928,Liquor Control,777746.90
SIERRA NEVADA BREWING CO,95928,Not Defined,4633.00
SIGAL CONSTRUCTION CORPORATION,20007,General Services,19676.00
SIGAL CONSTRUCTION CORPORATION,22202,General Services,222431.05
SIGAL CONSTRUCTION CORPORATION,22202,Not Defined,434390.95
SILVER SPG VOL FIRE DEPT,20910,Fire and Rescue Service,136023.00
SILVER SPRING PRESBYTERIA,20901,Health and Human Services,76189.14
TW PERRY,20879,Transportation,7576.25
SILVER SPRING TEAM FOR,20910,Health and Human Services,92343.69
SILVER SPRING TOWERS,20910,Health and Human Services,28910.00
SIMON N  CELLARS LLC,22902,Liquor Control,25949.74
SIMPLEXGRINNELL LP,60055,General Services,271023.69
SIMPLEXGRINNELL LP,60055,Transportation,20155.27
SINGHA NORTH AMERICA INC,91185,Liquor Control,62572.50
SIQUIS LTD,21209,Community Engagement Cluster,3376.00
SIQUIS LTD,21209,Recreation,24900.00
SIRSI CORPORATION,60677,Public Libraries,176651.70
SIRSI CORPORATION,60677,Restricted Donations,18470.00
SKYY SPIRITS LLC,94133,Liquor Control,1626779.64
SMALL WONDERS CHILD CARE,20904,Health and Human Services,36638.00
SMISLOVA KEHNEMUI & ASSOC,20852,General Services,13037.44
SMISLOVA KEHNEMUI & ASSOC,20854,General Services,61010.79
SMISLOVA KEHNEMUI & ASSOC,20854,Health and Human Services,460.00
SMISLOVA KEHNEMUI & ASSOC,20854,Transportation,260426.15
SMITHS DETECTION INC,07058,Emergency Management and Homeland Security,21394.00
SMITHS DETECTION INC,07960,Fire and Rescue Service,9750.00
SMITHS DETECTION INC,19170,Emergency Management and Homeland Security,77783.88
SMS SYSTEMS MAINTENANCE SERVICES INC,60693,Technology Services,108949.20
SNOWDENS RIDGE ASSOC,20910,Housing and Community Affairs,99714.14
SOUTHERN WINE & SPIRITS OF MARYLAND,21223,Liquor Control,1474.10
SOUTHERN WINE & SPIRITS OF MARYLAND,21237,Liquor Control,2551294.36
SOUTHERN WINE & SPIRITS OF MARYLAND,21237,Not Defined,121.20
SPARTAN CHASSIS INC,48277,Fire and Rescue Service,75428.97
SPECIALTIES INC,20007,Environmental Protection,35319.16
SPECIALTIES INC,20007,Finance,3126.91
SPECIALTIES INC,20007,Fire and Rescue Service,229203.65
SPECIALTIES INC,20007,General Services,12590.59
SPECIALTIES INC,20007,Health and Human Services,2699.41
SPECIALTIES INC,20007,Liquor Control,11895.54
SPECIALTIES INC,20007,Management and Budget,948.11
SPECIALTIES INC,20007,Permitting Services,12480.55
SPECIALTIES INC,20007,Police,377.50
SPECIALTIES INC,20007,Restricted Donations,3454.17
SPECIALTIES INC,20007,Transportation,8264.39
SPECIALTY CARE SERVICES,20910,Health and Human Services,135399.56
SPECIALTY RESCUE INC,21102,Fire and Rescue Service,20315.00
SPECIALTY RESCUE INC,21157,Fire and Rescue Service,26046.35
SPIRITS MARQUE ONE LLC,14424,Liquor Control,360765.20
SPRING STREET ASSOCIATES,20910,Non-Departmental Accounts,47820.96
SPRING STREET ASSOCIATES,20910,Transportation,25361.52
SPRINGVALE TERRACE INC,20910,Health and Human Services,38043.00
SPRINT COMMUNICATIONS COMPANY LP,60197,Community Engagement Cluster,7183.48
SPRINT COMMUNICATIONS COMPANY LP,60197,Community Use of Public Facilities,6153.16
SPRINT COMMUNICATIONS COMPANY LP,60197,Correction and Rehabilitation,8767.37
SPRINT COMMUNICATIONS COMPANY LP,60197,County Executive,54.56
SPRINT COMMUNICATIONS COMPANY LP,60197,Emergency Management and Homeland Security,773.81
SPRINT COMMUNICATIONS COMPANY LP,60197,Environmental Protection,829.67
SPRINT COMMUNICATIONS COMPANY LP,60197,Finance,165.10
SPRINT COMMUNICATIONS COMPANY LP,60197,General Services,22104.59
SPRINT COMMUNICATIONS COMPANY LP,60197,Health and Human Services,87070.30
SPRINT COMMUNICATIONS COMPANY LP,60197,Housing and Community Affairs,8878.57
SPRINT COMMUNICATIONS COMPANY LP,60197,Liquor Control,2599.26
SPRINT COMMUNICATIONS COMPANY LP,60197,Police,69993.15
SPRINT COMMUNICATIONS COMPANY LP,60197,Recreation,582.22
SPRINT COMMUNICATIONS COMPANY LP,60197,State's Attorney,15294.27
SPRINT COMMUNICATIONS COMPANY LP,60197,Technology Services,28508.57
SPRINT COMMUNICATIONS COMPANY LP,60197,Transportation,66142.19
SPRINT COMMUNICATIONS COMPANY LP,64106,Police,17920.00
SPRINT COMMUNICATIONS COMPANY LP,64121,Police,900.00
SPRINT COMMUNICATIONS COMPANY LP,64187,Police,345.00
SPRINT COMMUNICATIONS COMPANY LP,80112,Health and Human Services,834.83
SPRINT COMMUNICATIONS COMPANY LP,80112,Transportation,12588.09
SPRINT SOLUTIONS INC,60197,Health and Human Services,731.82
SPRINT SOLUTIONS INC,60197,Permitting Services,9686.36
SPRINT SOLUTIONS INC,60197,Sheriff,3840.27
SPRINT SOLUTIONS INC,60197,Technology Services,5838.54
SPRINT SOLUTIONS INC,60197,Transportation,10568.93
SPRINT SOLUTIONS INC,64121,Permitting Services,3169.59
SPRINT SOLUTIONS INC,66251,Permitting Services,5332.64
SPS CONSULTING LLC,20814,Correction and Rehabilitation,22718.96
SPS CONSULTING LLC,20814,County Attorney,8614.38
SPS CONSULTING LLC,20814,County Council,1246.57
SPS CONSULTING LLC,20814,County Executive,3003.00
SPS CONSULTING LLC,20814,Economic Development,23090.56
SPS CONSULTING LLC,20814,Environmental Protection,28767.70
SPS CONSULTING LLC,20814,Finance,49045.50
SPS CONSULTING LLC,20814,Fire and Rescue Service,3212.00
SPS CONSULTING LLC,20814,General Services,451958.08
SPS CONSULTING LLC,20814,Health and Human Services,1072159.77
SPS CONSULTING LLC,20814,Housing and Community Affairs,38460.92
SPS CONSULTING LLC,20814,Human Resources,91178.59
SPS CONSULTING LLC,20814,Human Rights,3426.52
SPS CONSULTING LLC,20814,Non-Departmental Accounts,5704.00
SPS CONSULTING LLC,20814,Permitting Services,111127.30
SPS CONSULTING LLC,20814,Police,167500.34
SPS CONSULTING LLC,20814,Public Information,406055.69
SPS CONSULTING LLC,20814,Technology Services,8932.00
SPS CONSULTING LLC,20814,Transportation,198196.00
SPS CONSULTING LLC,20814,Zoning and Administrative Hearings,15997.51
SPS CONSULTING LLC,20850,Board of Elections,3779.80
SPS CONSULTING LLC,20850,Correction and Rehabilitation,12762.82
SPS CONSULTING LLC,20850,County Executive,1891.31
SPS CONSULTING LLC,20850,Economic Development,15272.04
SPS CONSULTING LLC,20850,Environmental Protection,10589.76
SPS CONSULTING LLC,20850,Finance,38738.28
SPS CONSULTING LLC,20850,Fire and Rescue Service,4617.25
SPS CONSULTING LLC,20850,General Services,223002.54
SPS CONSULTING LLC,20850,Health and Human Services,585747.51
SPS CONSULTING LLC,20850,Human Resources,72376.29
SPS CONSULTING LLC,20850,Non-Departmental Accounts,2190.00
SPS CONSULTING LLC,20850,Permitting Services,55718.20
SPS CONSULTING LLC,20850,Police,113024.46
SPS CONSULTING LLC,20850,Public Information,83166.04
SPS CONSULTING LLC,20850,Technology Services,14199.89
SPS CONSULTING LLC,20850,Transportation,85112.37
SSMC III A LP,20850,Transportation,991606.83
ST COLETTA OF GREATER,20003,Health and Human Services,30714.33
ST KILLIAN IMPORTING CO INC,02364,Liquor Control,79254.02
ST LUKE'S HOUSE,20814,Health and Human Services,712173.09
STANDARD & POORS,60693,Debt Service,130026.00
STANDARD & POORS,60693,Public Libraries,29174.00
STANDARD FUSEE CORPORATION DBA ORION SAFETY PRODUCTS,21601,Fire and Rescue Service,1162.50
STANDARD FUSEE CORPORATION DBA ORION SAFETY PRODUCTS,21601,Police,36845.25
STANDARD INSURANCE COMPANY,97204,Human Resources,505879.23
STANDARD PROPERTIES INC,20016,Fire and Rescue Service,65410.63
STANLEY FOODS INC,20743,Correction and Rehabilitation,91531.21
STANLEY FOODS INC,20743,Emergency Management and Homeland Security,600.00
STANLEY W BALIS ATTORNEY AT LAW LLC,20854,Consumer Protection,51075.00
STANLEY W BALIS ATTORNEY AT LAW LLC,20854,Non-Departmental Accounts,198911.25
STAR SPANGLED 200 INC,21230,Non-Departmental Accounts,25000.00
STARR HILL BREWERY LLC,22932,Liquor Control,34324.26
STARR HILL BREWERY LLC,22932,Not Defined,412.40
STARR HILL BREWERY LLC,55113,Liquor Control,1344.00
STARRAD CORP,22079,Not Defined,14979.43
STARRAD CORP,22153,Not Defined,363111.78
STATE BOARD OF ELECTIONS,21401,Board of Elections,692441.79
STATE HIGHWAY ADMIN OF MD,21202,Transportation,8534900.48
STATE HIGHWAY ADMIN OF MD,21203,Transportation,976536.66
STATE OF MARYLAND,20902,Not Defined,322104.00
STATE OF MARYLAND,21201,Correction and Rehabilitation,2700.00
STATE OF MARYLAND,21201,Economic Development,750.00
STATE OF MARYLAND,21201,General Services,421.88
STATE OF MARYLAND,21201,Health and Human Services,13254.07
STATE OF MARYLAND,21201,Non-Departmental Accounts,5338965.76
STATE OF MARYLAND,21201,Not Defined,677882.29
STATE OF MARYLAND,21201,Technology Services,2100.00
STATE OF MARYLAND,21202,State's Attorney,6080.03
STATE OF MARYLAND,21203,Non-Departmental Accounts,757837.72
STATE OF MARYLAND,21203,Not Defined,867881.75
STATE OF MARYLAND,21215,Health and Human Services,370.00
STATE OF MARYLAND,21215,Restricted Donations,100.00
STATE OF MARYLAND,21282,Police,104272.00
STATE OF MARYLAND,21286,Sheriff,90.00
STATE OF MARYLAND,21297,General Services,4335.72
STATE OF MARYLAND,21297,Health and Human Services,50.00
STATE OF MARYLAND,21297,Not Defined,9338690.09
STATE OF MARYLAND,21297,Transportation,86.58
STATE OF MARYLAND,21401,State's Attorney,125.14
STATE OF MARYLAND,21401,Technology Services,2100.00
STATE OF MARYLAND,21404,Not Defined,181045308.83
STATE OF MARYLAND,21411,Non-Departmental Accounts,13404405.74
STATE OF MARYLAND,,Finance,25.00
STATE OF VIRGINIA,23204,Finance,50.00
STATE OF VIRGINIA,23204,Not Defined,48185.65
STATE OF WEST VIRGINIA,25321,Finance,22.50
STATE OF WEST VIRGINIA,25321,Not Defined,477126.92
STATE STREET BANK & TRUST,02206,Debt Service,577832.88
STATIC POWER CONVERSION,21045,Circuit Court,5138.00
STATIC POWER CONVERSION,21045,General Services,114776.61
STATIC POWER CONVERSION,21045,Not Defined,23338.50
STATIC POWER CONVERSION,21046,General Services,3665.25
STATIC POWER CONVERSION,21046,Not Defined,20417.00
STATIC POWER CONVERSION,21046,Technology Services,1560.00
STE MICHELLE WINE ESTATES,98124,Liquor Control,1184119.40
STEPHEN ESSICH,21158,Housing and Community Affairs,32700.00
STEPPING STONES SHELTER,20848,Health and Human Services,229390.03
STEPPING STONES SHELTER,20848,Non-Departmental Accounts,30811.68
STERN STRATEGIES INTL LLC,20850,Human Resources,81480.00
STEVE GEYERS TOWING,20874,Fire and Rescue Service,224.00
STEVE GEYERS TOWING,20874,Police,25274.00
STORM WATER MANAGEMENT FACILITIES REPAIR,20879,Environmental Protection,2523499.32
STORM WATER MANAGEMENT FACILITIES REPAIR,20879,General Services,74688.89
STORM WATER MANAGEMENT FACILITIES REPAIR,20879,Transportation,126427.35
STORMWATER MAINTENANCE LLC - JOHNSON MIRMIRAN & THOMPSON INC A,21152,Environmental Protection,38973.00
STOUT AND TEAQUE,21279,Health and Human Services,47215.68
STREAMLINE MANAGEMENT LLC,20814,Housing and Community Affairs,35528.00
STREET TRAFFIC STUDIES LTD,21061,Transportation,262656.50
STRONGHOLD TOWING,20875,Police,56687.50
STUBBS SHOPPING CENTER INC,21061,Liquor Control,136296.80
STUBBS SHOPPING CENTER INC,21771,Liquor Control,13629.68
STV INCORPORATED,21244,General Services,63204.42
STV INCORPORATED,21244,Transportation,242353.88
STW FIXED INCOME MANAGEMENT,93013,Non-Departmental Accounts,372502.08
SUBURBAN HOSPITAL INC,19182,Correction and Rehabilitation,20079.91
SUBURBAN HOSPITAL INC,20814,Correction and Rehabilitation,58784.97
SUBURBAN HOSPITAL INC,20814,Health and Human Services,118576.33
SUBURBAN HOSPITAL INC,20814,Restricted Donations,1404.92
SUBURBAN HOSPITAL INC,20852,Non-Departmental Accounts,14120.98
SUBURBAN HOSPITAL INC,21279,Correction and Rehabilitation,10274.97
SUGARLOAF MOUNTAIN VINEYARD LLC,20815,Liquor Control,38954.97
SUN TAXICAB ASSOC INC,20910,Transportation,192166.70
SUN TECHNICAL SERVICES INC,20707,Correction and Rehabilitation,432.00
SUN TECHNICAL SERVICES INC,20707,Police,780.00
SUN TECHNICAL SERVICES INC,21075,Correction and Rehabilitation,240.00
SUN TECHNICAL SERVICES INC,21075,Health and Human Services,17023.00
SUN TECHNICAL SERVICES INC,21075,Police,9420.00
SUNRISE COMMUNITY OF,20706,Recreation,34400.00
SUNRISE EARLY LEARNING CENTER,20877,Health and Human Services,55650.00
SUNRISE EARLY LEARNING CENTER,20877,Restricted Donations,300.00
SUPERNOVA DIAGNOSTICS INC,20876,Finance,95000.00
SUPPORT CENTER INC,20851,Health and Human Services,94035.32
SURVILLE ENTERPRISES CORP,33138,Liquor Control,25586.50
SUSAN CAMPBELL,20876,Board of Elections,52967.38
SUSAN KENEDY-HOOD,21774,Technology Services,71500.00
SUSAN L CHEN,20853,Recreation,47839.00
SUSAN W POLYDOROFF,20853,Health and Human Services,29640.00
SUTTER HOME WINERY INC,19182,Liquor Control,1301906.64
SWEENEY BROTHERS INC,20774,General Services,57328.40
SWEENEY BROTHERS INC,20774,Not Defined,167897.78
"SYMPORA, INC",55479,General Services,52801.37
SYSCON JUSTICE SYSTEM INC,75254,Technology Services,488802.40
SYSTEMATIC FINANCIAL MANAGEMENT LP,07666,Non-Departmental Accounts,367202.14
SYSTEMS TECHNOLOGY GROUP INC,14220,Liquor Control,77250.00
T-MOBILE,45274,Police,4515.42
T-MOBILE,98124,Police,18880.00
T-MOBILE,98124,State's Attorney,2625.00
TACTICAL & SURVIVAL SPECIALTIES INC,22801,Police,58577.40
TAKOMA PARK VOLUNTEER FIR,20012,Fire and Rescue Service,145474.82
TAKOMA PARK VOLUNTEER FIR,20912,Fire and Rescue Service,21345.02
TARGET COMMUNITY &,21157,Health and Human Services,203375.87
TECHNICAL RESOURCES INTERNATIONAL,20817,Environmental Protection,47587.53
TEE L GUIDOTTI,20009,Human Resources,75000.00
TEEN CONNECTION OF TAKOMA,20910,Health and Human Services,368080.00
TELTRONIC INC,20705,Community Engagement Cluster,5429.00
WACO INC,23150,Transportation,2472.70
TELTRONIC INC,20705,Emergency Management and Homeland Security,205880.96
TELTRONIC INC,20705,Environmental Protection,1445.00
TELTRONIC INC,20705,Fire and Rescue Service,22836.00
TELTRONIC INC,20705,General Services,46726.00
TELTRONIC INC,20705,Technology Services,179432.08
TELTRONIC INC,20705,Transportation,20460.00
TERESA K SOODAK,20905,Health and Human Services,39159.95
TESTA WINES OF THE WORLD,11771,Liquor Control,143776.72
TETRA TECH INC,80291,Technology Services,65664.00
TFM ENTERPRISES INC TA HOME INSTEAD SENIOR CARE #197,20910,Health and Human Services,43051.64
THALES COMMUNICATIONS INC,20871,Finance,325000.00
THE ACTIVE NETWORK INC,90084,Recreation,125275.16
THE ANGELS ENTERPRISES,20905,Health and Human Services,45.00
THE ANGELS ENTERPRISES,20905,Transportation,45270.00
THE ARC OF MONTGOMERY COUNTY INC,20850,General Services,4915.78
THE ARC OF MONTGOMERY COUNTY INC,20850,Health and Human Services,266.50
THE ARC OF MONTGOMERY COUNTY INC,20852,General Services,7395.73
THE ARC OF MONTGOMERY COUNTY INC,20852,Health and Human Services,611334.80
THE ARC OF MONTGOMERY COUNTY INC,20852,Non-Departmental Accounts,8015.74
THE BEST BATTERY COMPANY INC,21224,Not Defined,135118.28
THE BEST BATTERY COMPANY INC,21224,Transportation,102510.80
THE BODE TECHNOLOGY GRP,31192,Police,59400.25
THE BODE TECHNOLOGY GRP,31192,State's Attorney,8239.10
THE CAREERCATCHERS INC,20910,Sheriff,33895.00
THE CAROLINE CENTER INC,21660,Health and Human Services,67509.34
THE CHEVY CHASE LAND CO,20815,Liquor Control,327007.90
THE CHEVY CHASE LAND CO,20815,Transportation,1.00
THE COMMUNITY FOUNDATION FOR THE NATIONAL CAPITAL REGION,20005,Health and Human Services,1375.00
THE COMMUNITY FOUNDATION FOR THE NATIONAL CAPITAL REGION,20910,Human Resources,250.00
THE COMMUNITY FOUNDATION FOR THE NATIONAL CAPITAL REGION,20910,Non-Departmental Accounts,211409.21
THE DWELLING PLACE INC,20877,Health and Human Services,47667.86
THE DWELLING PLACE INC,20877,Housing and Community Affairs,40200.00
THE ELMS AT GERMANTOWN,20876,Housing and Community Affairs,54552.00
THE GALE GROUP,60694,Public Libraries,73688.64
THE GALE GROUP,60694,Restricted Donations,2411.73
THE GEORGE B THOMAS,20817,Health and Human Services,816146.94
THE GEORGE B THOMAS,20817,Restricted Donations,40.00
THE GOODYEAR TIRE AND RUBBER COMPANY,30384,General Services,258571.93
THE GOODYEAR TIRE AND RUBBER COMPANY,44316,General Services,376525.46
THE HESS COLLECTION,94145,Liquor Control,1908.00
THE HESS COLLECTION,94558,Liquor Control,175266.95
THE INDEX GROUP INC,20850,Public Information,65472.00
THE JEWISH FEDERATION,20852,Non-Departmental Accounts,99285.70
THE MEDIA NETWORK INC,20910,Environmental Protection,41716.04
THE MYCO COMPANIES INC,21046,General Services,73467.85
THE MYCO COMPANIES INC,21046,Not Defined,1184.00
THE MYCO COMPANIES INC,21046,Transportation,1706.00
THE NONPROFIT VILLAGE CENTER INC,20852,Non-Departmental Accounts,47010.32
THE NORTHERN TRUST COMPANY,60675,Non-Departmental Accounts,392347.33
THE NORTHERN TRUST COMPANY,60675,Not Defined,163131790.59
THE POTOMAC EDISON COMPANY,15601,Fire and Rescue Service,78167.23
THE POTOMAC EDISON COMPANY,15601,Health and Human Services,705.19
THE POTOMAC EDISON COMPANY,15601,Liquor Control,11597.88
THE POTOMAC EDISON COMPANY,15601,Non-Departmental Accounts,2086910.54
THE POTOMAC EDISON COMPANY,15601,Recreation,66682.63
THE POTOMAC EDISON COMPANY,15601,Transportation,4407.75
THE POTOMAC EDISON COMPANY,44308,Health and Human Services,1677.09
THE POTOMAC EDISON COMPANY,44309,Fire and Rescue Service,6245.55
THE POTOMAC EDISON COMPANY,44309,Liquor Control,951.61
THE POTOMAC EDISON COMPANY,44309,Non-Departmental Accounts,242874.80
THE POTOMAC EDISON COMPANY,44309,Recreation,10086.20
THE POTOMAC EDISON COMPANY,44309,Transportation,542.88
THE PROMOTOUCH INC,20830,Economic Development,4045.00
THE PROMOTOUCH INC,20830,Emergency Management and Homeland Security,9506.36
THE PROMOTOUCH INC,20830,Environmental Protection,71827.60
THE PROMOTOUCH INC,20830,Health and Human Services,11425.61
THE PROMOTOUCH INC,20830,Technology Services,6565.87
THE PROMOTOUCH INC,20830,Transportation,2034.11
THE ROBERT B BALTER CO,21117,Fire and Rescue Service,2480.00
THE ROBERT B BALTER CO,21117,General Services,882842.55
THE ROBERTSON GROUP INC,20850,Liquor Control,145097.09
THE ROBERTSON GROUP INC,20853,Liquor Control,982942.23
THE SENIOR CONNECTION,20906,Health and Human Services,160511.84
THE SHEPHERDS TABLE,20910,Health and Human Services,121634.69
THE SHEPHERDS TABLE,20910,Housing and Community Affairs,8346.15
THE TREATMENT AND LEARNING CENTERS INC,20850,Health and Human Services,120976.13
THE WASHINGTON POST,19101,Correction and Rehabilitation,1366.90
THE WASHINGTON POST,19101,Police,330.20
THE WASHINGTON POST,20071,Health and Human Services,785.08
THE WASHINGTON POST,20841,Correction and Rehabilitation,95.17
THE WASHINGTON POST,21297,Circuit Court,2211.60
THE WASHINGTON POST,21297,County Council,302.56
THE WASHINGTON POST,21297,Health and Human Services,1076.61
THE WASHINGTON POST,21297,Legislative Oversight,515.04
THE WASHINGTON POST,21297,Liquor Control,95598.20
THE WASHINGTON POST,21297,Non-Departmental Accounts,302.56
THE WASHINGTON POST,21297,Transportation,8400.84
THE WASHINGTON POST,23285,Correction and Rehabilitation,438.80
THE WASHINGTON POST,23285,Regional Services Centers,36.40
THE WELLNESS NETWORK,20871,Recreation,64091.30
THE WILSON T. BALLARD COMPANY,21117,Environmental Protection,9835.09
THE WILSON T. BALLARD COMPANY,21117,Transportation,1534804.91
THE WINE GROUP,95378,Liquor Control,3342493.76
THERMO KING CHESAPEAKE INC,19973,Not Defined,2212.89
THERMO KING CHESAPEAKE INC,85009,General Services,3905.05
THERMO KING CHESAPEAKE INC,85009,Not Defined,47527.12
THERRIEN WADDELL INC,20877,General Services,2537.02
THERRIEN WADDELL INC,20877,Not Defined,39955.52
THOMAS E WALSH JR,20852,Health and Human Services,26272.05
THRESHOLD SERVICES INC,20902,Health and Human Services,564601.51
THRESHOLD SERVICES INC,20902,Non-Departmental Accounts,7465.89
TIGER WOODS FOUNDATION,92617,Economic Development,60000.00
TILDEN CLARK,22315,Housing and Community Affairs,31848.00
TILLEY CHEMICAL CO,21220,Fire and Rescue Service,8482.00
TILLEY CHEMICAL CO,21275,Fire and Rescue Service,29804.58
TILLEY CHEMICAL CO,21275,General Services,291476.16
TILLEY CHEMICAL CO,21275,Not Defined,101878.60
TIMOTHY P BRANIGAN,38101,Not Defined,194179.73
TKA INC,20898,Recreation,116789.69
TOBER AQUA SPORTS INC,20740,Recreation,60689.85
TOMPKINS BUILDERS INC,20005,General Services,13785953.00
TOMPKINS BUILDERS INC,20005,Not Defined,-1377495.10
TOP BANANA HOME DELIV GRO,20613,Health and Human Services,109292.72
TOTER LLC,60122,Environmental Protection,77824.48
TOWN OF BARNESVILLE,00000,Technology Services,269.03
